0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.3076923076923077 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5384615384615384 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44277777777777777 2 0.05 0.2125 0 0;-0.06666666666666667 -0.06666666666666668 0.13333333333333333 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.34615384615384615 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5384615384615384 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44296296296296295 3 0.05 0.2127777777777778 0 0;0.06666666666666667 0.0 0.0 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.34615384615384615 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5384615384615384 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4431481481481481 4 0.05 0.21305555555555555 0 0;0.13333333333333333 0.13333333333333333 -0.03333333333333333 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.34615384615384615 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 2 0.6071428571428571 0.5384615384615384 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44333333333333336 5 0.05 0.21333333333333335 0 0;0.03333333333333333 0.0 0.13333333333333333 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.34615384615384615 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 2 0.6071428571428571 0.5769230769230769 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44351851851851853 0 0.05 0.2136111111111111 0 0;-0.03333333333333333 0.0 0.0 0.03333333333333335 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.34615384615384615 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 2 0.6071428571428571 0.5769230769230769 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4437037037037037 1 0.05 0.21388888888888888 0 0;0.0 -0.13333333333333333 0.06666666666666667 -0.06666666666666665 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.34615384615384615 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 2 0.6071428571428571 0.5769230769230769 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4438888888888889 2 0.05 0.21416666666666667 0 0;0.0 0.03333333333333333 -0.13333333333333333 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 2 0.6071428571428571 0.5769230769230769 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44407407407407407 3 0.05 0.21444444444444444 0 0;0.03333333333333333 0.06666666666666668 0.0 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 2 0.6071428571428571 0.5769230769230769 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44425925925925924 4 0.05 0.21472222222222223 0 0;0.0 0.03333333333333333 0.06666666666666667 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 2 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4444444444444444 5 0.05 0.215 0 0;-0.06666666666666667 0.06666666666666668 -0.03333333333333333 0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 3 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44462962962962965 0 0.05 0.2152777777777778 0 0;-0.03333333333333333 -0.03333333333333333 -0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 0 0.03571428571428571 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44481481481481483 1 0.05 0.21555555555555556 0 0;-0.06666666666666667 0.0 -0.06666666666666668 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 0 0.03571428571428571 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 0 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 10 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.445 2 0.05 0.21583333333333332 0 0;0.03333333333333333 0.06666666666666667 0.0 0.0 0.0 -0.13333333333333333 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.0 0.0 0.25 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 0 0.03571428571428571 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 2 0.9464285714285714 0.6923076923076923 1 1 0 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4451851851851852 3 0.05 0.21611111111111111 0 0;-0.1 0.03333333333333333 0.0 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 0 0.03571428571428571 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 2 0.9464285714285714 0.6923076923076923 1 1 3 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44537037037037036 4 0.05 0.21638888888888888 0 0;-0.06666666666666668 -0.06666666666666668 -0.03333333333333335 -0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 0 0.03571428571428571 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 2 0.9464285714285714 0.6923076923076923 1 1 3 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44555555555555554 5 0.05 0.21666666666666667 0 0;0.0 -0.06666666666666667 -0.03333333333333335 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.6153846153846154 1 0 0 0.03571428571428571 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 2 0.9464285714285714 0.6923076923076923 1 1 3 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4457407407407407 0 0.05 0.21694444444444444 0 0;0.06666666666666667 -0.13333333333333333 0.06666666666666667 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.03571428571428571 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 2 0.9464285714285714 0.6923076923076923 1 1 3 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44592592592592595 1 0.05 0.21722222222222223 0 0;0.0 -0.1 0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 2 0.9464285714285714 0.6923076923076923 1 1 3 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4461111111111111 2 0.05 0.2175 0 0;0.06666666666666668 -0.03333333333333333 -0.26666666666666666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 3 0.9464285714285714 0.6923076923076923 1 1 3 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4462962962962963 3 0.05 0.21777777777777776 0 0;-0.1 0.0 0.19999999999999998 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 3 0.8035714285714286 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4464814814814815 4 0.05 0.21805555555555556 0 0;0.1 -1.3877787807814457E-17 0.06666666666666667 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 3 0.7857142857142857 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44666666666666666 5 0.05 0.21833333333333332 0 0;0.0 -0.19999999999999998 0.03333333333333333 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 3 0.7857142857142857 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44685185185185183 0 0.05 0.21861111111111112 0 0;-0.06666666666666668 0.0 -0.06666666666666668 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 1 0.017857142857142856 0.15384615384615385 1 0 3 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 3 0.7857142857142857 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.447037037037037 1 0.05 0.21888888888888888 0 0;-0.06666666666666667 0.03333333333333333 -0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 1 0.017857142857142856 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 3 0.7857142857142857 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44722222222222224 2 0.05 0.21916666666666668 0 0;0.03333333333333333 -0.13333333333333333 -0.06666666666666667 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 1 0.017857142857142856 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 1 0 2 0.9285714285714286 0.6923076923076923 1 1 3 0.7857142857142857 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4474074074074074 3 0.05 0.21944444444444444 0 0;0.06666666666666668 0.03333333333333333 0.1 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 1 0.017857142857142856 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 1 0 2 0.9285714285714286 0.6923076923076923 1 1 0 0.7857142857142857 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4475925925925926 4 0.05 0.21972222222222224 0 0;0.03333333333333333 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 1 0.017857142857142856 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 1 0 2 0.9285714285714286 0.6923076923076923 1 1 0 0.7678571428571429 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4477777777777778 5 0.05 0.22 0 0;0.0 0.3333333333333333 0.03333333333333333 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 1 0.017857142857142856 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 1 0 2 0.9285714285714286 0.6923076923076923 1 1 0 0.7678571428571429 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44796296296296295 0 0.05 0.22027777777777777 0 0;-0.06666666666666667 0.0 -0.03333333333333333 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.15384615384615385 1 0 2 0.19642857142857142 0.38461538461538464 1 0 2 0.9285714285714286 0.6923076923076923 1 1 0 0.7678571428571429 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44814814814814813 1 0.05 0.22055555555555556 0 0;0.0 0.0 -0.13333333333333333 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.19230769230769232 1 0 2 0.19642857142857142 0.38461538461538464 1 0 2 0.9285714285714286 0.6923076923076923 1 1 0 0.7678571428571429 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4483333333333333 2 0.05 0.22083333333333333 0 0;-0.03333333333333333 0.03333333333333333 -0.06666666666666665 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.19230769230769232 1 0 2 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 0 0.7678571428571429 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44851851851851854 3 0.05 0.22111111111111112 0 0;0.0 0.03333333333333333 -0.06666666666666667 -0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.19230769230769232 1 0 2 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 3 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4487037037037037 4 0.05 0.22138888888888889 0 0;-0.06666666666666667 0.03333333333333333 -0.03333333333333333 -0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.19230769230769232 1 0 2 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 0 0.6071428571428571 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4488888888888889 5 0.05 0.22166666666666668 0 0;0.03333333333333333 0.0 0.03333333333333333 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 0 0.017857142857142856 0.19230769230769232 1 0 2 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 0 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44907407407407407 0 0.05 0.22194444444444444 0 0;0.03333333333333333 -0.03333333333333333 -0.03333333333333333 1.3877787807814457E-17 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 2 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 0 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44925925925925925 1 0.05 0.2222222222222222 0 0;0.06666666666666667 -1.3877787807814457E-17 -1.3877787807814457E-17 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 3 0.19642857142857142 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 0 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4494444444444444 2 0.05 0.2225 0 0;0.0 0.06666666666666668 -1.3877787807814457E-17 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 3 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 0 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44962962962962966 3 0.05 0.22277777777777777 0 0;0.06666666666666668 0.0 0.0 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 3 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 0 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.44981481481481483 4 0.05 0.22305555555555556 0 0;0.0 0.0 -1.3877787807814457E-17 0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 3 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 3 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.45 5 0.05 0.22333333333333333 0 0;0.0 0.0 -0.06666666666666667 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.08928571428571429 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 3 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 3 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4501851851851852 0 0.05 0.22361111111111112 0 0;0.06666666666666668 0.0 -0.06666666666666667 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.07142857142857142 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 3 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 3 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.45037037037037037 1 0.05 0.2238888888888889 0 0;0.0 -0.13333333333333333 -0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.07142857142857142 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 0 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 3 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.45055555555555554 2 0.05 0.22416666666666665 0 0;-0.13333333333333333 0.0 0.03333333333333333 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.07142857142857142 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 0 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 3 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.4507407407407407 3 0.05 0.22444444444444445 0 0;0.0 0.06666666666666667 0.0 -1.3877787807814457E-17 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.07142857142857142 0.5769230769230769 1 0 3 0.017857142857142856 0.19230769230769232 1 0 0 0.17857142857142858 0.38461538461538464 1 0 3 0.9285714285714286 0.6923076923076923 1 1 1 0.7678571428571429 0.7307692307692307 1 1 3 0.625 0.5769230769230769 0 1 1 7 7 9 6 0 0 0 7 7 9 6 2 0 0 0 0 1 0 0 0 0.45092592592592595 4 0.05 0.2247222222222222 0 0;0.03333333333333333 0.0 -0.03333333333333333 0.19999999999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
